#{"t_start": 1625820095.0434203, "env_id": "RoboSkateNumerical10Obs-v0"}
r,l,t
637.632856,666,30475.654657
656.767195,717,30511.739808
648.324035,764,30550.068413
617.354376,880,30670.591904
651.57662,604,30701.937504
657.098624,707,30737.677996
647.182818,594,30765.548301
670.230149,613,30797.276128
659.333618,649,30829.991254
671.70556,810,30871.210429
660.018299,618,30900.987946
656.128564,715,30936.002347
649.042277,646,30969.565966
637.245909,606,30999.452427
666.724672,670,31031.620936
662.677066,554,31058.828785
650.488994,741,31096.463535
677.505198,659,31129.363604
636.722416,761,31250.056426
629.458408,650,31282.576978
653.243145,688,31316.12633
690.667093,673,31350.084854
662.915826,646,31381.70191
645.566814,614,31412.788332
639.67948,594,31442.309112
654.727678,676,31476.999696
657.525385,564,31505.786375
652.517963,572,31534.693415
651.823261,614,31564.527792
646.803138,731,31602.327054
642.912238,702,31637.155508
661.731302,650,31669.581441
639.868978,777,31707.6683
656.549995,885,31834.415024
666.966022,590,31863.107769
641.75161,690,31897.6987
668.514844,661,31930.266046
662.807998,611,31960.86804
654.541991,636,31993.260066
672.187639,594,32022.426305
668.850972,638,32053.911637
678.94413,697,32089.415928
654.525863,741,32125.879845
651.072973,651,32158.582561
636.641187,623,32190.533671
639.614856,725,32225.552873
661.563149,664,32260.064966
674.955979,741,32296.519995
648.272377,769,32426.118083
634.989797,612,32457.401001
643.272612,647,32489.775222
663.9879,733,32526.599657
653.641041,611,32555.914531
647.299556,560,32584.140621
659.257087,685,32618.787727
639.272261,569,32645.469048
652.006322,621,32677.548503
645.322405,667,32711.613122
655.659199,572,32740.43886
631.822984,564,32767.517975
622.614152,732,32804.745896
680.372299,627,32836.378042
664.433183,654,32868.942988
270.442923,1000,32995.471993
672.219973,622,33026.672897
651.269135,693,33062.602462
672.598778,717,33097.966605
658.653594,751,33136.232285
638.685641,608,33166.267608
635.608746,620,33197.567831
643.320794,626,33229.920229
653.197242,610,33259.353204
652.495165,625,33289.863265
660.117124,675,33323.642293
632.971623,602,33352.280203
656.683727,613,33383.689391
638.091477,599,33413.024564
667.094418,558,33442.482541
662.568748,590,33471.471509
660.769431,650,33586.83756
640.933994,656,33618.842892
666.262987,837,33661.002013
635.22109,700,33695.775397
639.370632,572,33725.30704
663.766276,587,33756.181493
664.881933,587,33785.462219
651.107091,577,33814.489327
659.316709,571,33843.018771
662.926862,651,33875.696834
656.292455,773,33914.636303
676.497087,596,33944.32953
661.318966,630,33976.543245
653.242217,732,34011.79162
673.594692,803,34053.33515
666.431393,650,34159.910162
653.976913,610,34190.876573
675.892341,580,34218.245075
673.209847,547,34244.859337
659.00949,681,34279.807619
679.586999,864,34321.843501
662.171189,591,34352.415947
665.316965,749,34388.767619
638.184847,675,34422.859881
646.304833,614,34454.363076
640.152572,553,34480.921438
671.72775,553,34509.619155
662.518613,647,34541.758576
660.940827,613,34573.206219
634.352944,637,34603.357788
361.524951,1000,34740.037093
648.447682,687,34774.854085
649.944363,562,34803.842095
658.744042,562,34830.761143
654.286955,583,34861.74436
639.348385,663,34893.953597
640.588797,578,34923.703839
635.674178,638,34956.673489
648.007485,576,34985.267738
658.142159,591,35014.150572
648.438269,662,35046.897629
627.095028,611,35078.501086
647.133552,618,35109.642357
669.502897,566,35137.978375
657.758227,671,35173.068169
669.663412,647,35205.854438
647.405402,939,35336.399919
640.730259,737,35372.574955
631.428536,617,35404.246901
659.855655,620,35435.150583
647.377851,584,35463.128918
656.742766,637,35495.210771
652.271555,614,35525.332871
658.246702,590,35554.72114
632.473626,639,35586.731359
649.045528,560,35615.469174
656.144029,624,35647.083759
674.967953,638,35679.423081
659.922907,607,35708.67569
627.896353,650,35742.130458
648.007312,603,35771.581705
227.561408,905,35896.804392
662.888842,644,35929.053377
651.830461,580,35957.85294
631.70806,625,35989.519635
658.352604,643,36021.476785
667.762571,581,36049.905545
656.009535,614,36081.327534
683.555198,574,36110.043553
626.533996,716,36145.554668
652.770208,608,36175.966681
621.223515,711,36213.424026
667.803634,663,36245.946021
657.092429,592,36274.436058
634.450545,587,36303.010746
637.108759,669,36337.287579
663.631033,672,36371.156553
660.468703,882,36500.036238
631.471055,574,36528.933027
661.777663,565,36557.782015
675.215404,650,36590.021563
679.775364,664,36622.37228
636.394723,627,36654.179434
638.335861,620,36686.295283
650.258727,616,36715.891812
644.194171,644,36749.764112
638.150634,609,36779.177604
665.103197,631,36811.097814
661.009949,574,36839.654056
655.145813,571,36868.001706
648.469311,688,36903.422398
635.255588,604,36932.192962
622.748052,711,36967.579424
667.550405,668,37080.896965
658.093444,690,37114.914447
677.800061,627,37147.200306
649.669949,925,37192.974056
615.459637,669,37224.472219
642.768015,582,37253.68324
651.406899,844,37295.719346
673.064154,628,37328.256481
662.920605,564,37356.435424
658.105681,622,37388.420462
653.339148,607,37417.65476
685.027872,612,37449.720129
649.161698,586,37479.149915
638.487746,620,37510.603377
635.92195,589,37539.569392
658.600865,860,37654.496115
634.89808,614,37686.143889
681.290215,597,37715.621307
672.635903,710,37751.32878
646.315782,658,37784.092055
662.665354,632,37816.249716
660.314461,770,37855.257333
669.245016,554,37883.879081
651.640811,982,37933.26085
663.432936,613,37963.934206
645.83805,741,38001.4313
636.994895,580,38030.351285
663.594759,573,38059.181677
644.312031,653,38092.138056
674.051074,620,38121.910018
623.445362,631,38234.238479
638.291627,614,38266.015563
668.583897,673,38299.366002
641.448524,585,38331.43806
662.779477,595,38360.573932
658.459724,598,38389.315282
673.629376,712,38424.864567
664.742111,676,38459.058349
630.435742,630,38490.59451
655.232692,569,38519.513082
685.719944,601,38549.508133
672.902412,632,38580.739358
666.279864,582,38609.004353
644.635218,609,38638.188778
657.049305,558,38666.674386
645.32926,589,38695.880043
600.086273,799,38818.283346
655.862369,594,38847.495275
645.955762,573,38874.979967
687.231785,652,38907.557921
636.7304,616,38939.207285
686.359404,655,38971.494129
663.715287,574,39000.783748
654.368152,601,39031.382386
624.443823,777,39070.041319
660.564916,681,39103.27864
658.329606,590,39134.600666
638.415486,571,39162.035891
655.015731,669,39196.735985
670.141241,566,39225.447242
632.048092,546,39252.447412
645.787909,621,39284.082497
636.497113,669,39398.328315
684.810149,596,39429.013147
655.841329,693,39463.332228
640.32167,538,39489.566238
637.564221,565,39518.162862
646.465667,954,39565.716079
668.228422,625,39596.161179
670.985542,594,39626.21085
674.361945,657,39658.523117
681.322706,631,39689.883579
651.217334,623,39721.222712
656.902809,602,39751.161754
661.729363,568,39780.156484
679.339698,610,39809.447345
662.88041,605,39840.737672
220.44929,1000,39975.273489
668.381641,606,40004.290987
656.901009,643,40036.31429
656.107917,570,40065.531434
670.703292,586,40093.542819
659.778214,675,40127.972836
623.706809,708,40163.505148
642.375171,571,40192.638494
640.539157,615,40223.051331
684.94581,631,40254.360418
608.914872,575,40283.207006
675.60871,699,40318.05921
674.540151,639,40350.522998
590.445019,834,40392.517143
635.478619,579,40421.788299
655.750555,606,40452.568064
385.073909,1000,40584.049369
630.910891,644,40615.936825
647.979815,703,40651.460464
675.909366,668,40685.669781
661.071874,663,40719.013378
641.269941,561,40747.261653
679.483544,598,40776.80306
634.422615,606,40807.096505
635.803773,616,40836.589626
670.852688,563,40865.204769
645.219858,601,40895.03879
644.09854,780,40935.370905
661.201687,686,40968.744012
678.490044,642,41000.455291
648.878663,587,41031.10661
672.909364,696,41138.200316
681.329131,625,41169.934364
667.063159,559,41198.450229
620.715735,722,41234.141397
653.966535,589,41263.56663
672.678654,631,41294.826074
658.422871,923,41341.422216
675.906636,581,41370.448599
669.8878,551,41397.236653
685.152871,541,41425.328288
682.66453,585,41454.23285
657.266109,598,41483.485902
662.777056,550,41511.820078
598.358678,616,41541.55084
654.68819,606,41572.567341
676.609429,551,41601.013215
660.513782,832,41710.357453
652.018941,599,41740.830694
648.758889,596,41770.411833
664.756254,596,41801.094502
669.518419,591,41830.712965
668.426686,622,41862.024269
657.366621,594,41891.201061
644.013634,602,41921.40238
669.125959,679,41956.24845
672.76033,588,41985.47988
655.040072,651,42018.053963
666.55043,583,42046.802128
677.413782,553,42075.443233
661.081428,590,42104.784482
654.542909,585,42133.701781
633.559532,581,42162.636161
634.996105,986,42292.061408
681.014259,560,42320.937404
632.005639,719,42357.253678
655.619469,569,42385.665806
643.289319,600,42414.602396
674.188376,547,42442.654651
664.707232,551,42469.490755
662.584398,560,42498.007096
684.091031,583,42527.120482
627.397469,574,42555.957518
682.574311,634,42587.589874
643.256853,593,42616.443255
647.805087,564,42645.429218
659.36945,582,42674.157943
649.053755,577,42703.166411
677.44986,564,42731.758752
123.063638,954,42849.334327
664.569659,554,42875.851391
666.543722,656,42909.57138
640.575182,627,42941.519428
677.372961,624,42971.998159
648.950881,685,43006.84508
643.957774,617,43039.164566
656.356577,686,43072.264101
676.47256,554,43100.745528
658.339004,568,43130.005835
657.17124,594,43159.299512
644.196194,574,43188.283364
629.290761,582,43217.713632
670.429786,571,43246.491544
651.30964,605,43277.913467
671.239265,712,43313.923113
196.454748,853,43437.406783
664.317705,598,43467.261695
648.730626,565,43496.06574
674.379884,775,43534.917424
678.831614,574,43562.898921
639.924735,542,43591.283454
665.528426,572,43620.171388
670.488925,555,43647.300281
661.583893,555,43675.833984
659.456621,574,43704.374397
667.069024,596,43734.821453
678.387426,549,43763.595658
659.386744,580,43792.123148
679.242878,578,43820.851027
659.84269,754,43859.504397
641.163708,589,43888.89689
315.426996,947,44005.187141
632.774501,588,44033.986873
641.301701,551,44061.957713
671.298371,650,44094.724505
667.481442,786,44133.365702
642.325696,617,44165.213594
671.61142,572,44193.566779
655.794557,705,44228.954275
669.150607,575,44257.970479
673.098054,552,44285.444204
635.990989,734,44323.222123
660.213316,540,44350.210439
655.475825,560,44378.399739
660.342778,569,44407.52713
663.439896,560,44434.913092
662.600969,582,44465.509696
111.938477,789,44583.962515
653.53943,578,44613.519093
658.255748,547,44640.152266
645.544658,584,44670.121956
678.752344,634,44702.215165
655.781139,601,44731.671682
624.065956,550,44760.589742
656.589776,643,44792.957026
649.7693,628,44823.698494
661.935346,588,44854.098516
647.262483,609,44884.073815
658.083662,592,44913.743025
657.723265,622,44945.659135
658.464285,553,44973.247872
653.901772,662,45006.150889
654.676046,572,45034.953435
667.312447,587,45064.245115
644.184394,738,45181.919318
651.627281,592,45211.611475
649.552313,585,45240.516787
664.128273,570,45269.435209
658.607403,618,45301.264251
659.52856,569,45328.732074
670.985777,592,45357.592268
652.412908,587,45386.965117
669.847218,570,45416.365736
640.32523,584,45445.202573
655.168837,870,45490.193909
686.130403,590,45519.996762
662.742994,563,45548.845814
652.004844,702,45583.819317
652.16963,557,45610.756853
639.199751,547,45638.615866
635.386306,985,45769.210651
633.597806,567,45798.370117
668.626429,582,45827.161178
663.786895,589,45856.679816
652.885473,553,45884.712334
627.983207,595,45915.048313
658.383039,716,45950.679339
689.851702,606,45982.195206
639.7112,588,46011.619714
632.698273,610,46043.114563
634.921027,562,46070.086575
612.950095,795,46111.482408
664.255236,604,46141.235395
663.640948,610,46172.870712
650.871989,613,46203.22079
634.423291,558,46231.984111
641.334237,795,46351.583605
667.870433,575,46380.892376
645.99863,603,46410.16554
622.690472,689,46445.813441
645.570906,592,46475.340154
608.733979,573,46503.553249
669.356228,580,46531.994643
674.392082,610,46563.790025
655.960097,581,46592.608177
680.109915,900,46638.046116
631.457118,667,46670.816257
667.361385,597,46700.530063
644.884936,566,46728.883325
637.886255,587,46758.349427
665.595211,641,46790.889519
660.338592,555,46819.932308
652.967403,700,46934.694483
655.988085,638,46966.469401
632.665761,568,46995.059456
644.75843,619,47025.839408
677.488623,696,47060.145541
681.213526,570,47088.677663
664.29805,614,47119.437455
624.494983,611,47149.50784
669.578641,591,47180.583248
644.411775,575,47210.219781
656.14847,562,47237.497276
648.80248,601,47268.50936
626.290659,604,47298.050403
668.58998,542,47326.460204
646.74278,602,47356.430407
641.464093,540,47384.503884
361.106138,921,47515.581012
667.371166,661,47548.740238
658.437544,596,47579.535704
667.465429,574,47608.612377
690.205406,718,47644.98859
652.568568,569,47673.477352
645.355418,705,47708.936027
648.110173,625,47740.207313
640.646681,623,47771.05954
643.740009,559,47799.941543
662.771407,618,47830.686065
648.231247,595,47860.042029
652.342085,624,47891.530155
658.804037,678,47924.522513
637.850206,661,47958.861111
642.854027,536,47985.113703
653.137453,817,48098.604376
637.351018,624,48128.532589
653.12701,566,48156.391516
638.547453,533,48183.976753
663.03074,665,48216.424792
653.844055,563,48245.465912
652.403133,579,48275.102553
658.930668,750,48313.651421
663.746596,611,48344.259236
652.773867,590,48373.34532
649.685259,605,48404.517664
669.499932,581,48433.017894
