#{"t_start": 1626101193.7561715, "env_id": "RoboSkateSegmentation-v0"}
r,l,t
102.606521,154,8111.853683
6.07535,134,8124.427336
-33.464979,131,8136.470223
-7.025977,135,8148.477859
36.168539,169,8164.42575
-13.67189,745,8231.140551
86.264316,786,8347.512123
8.345769,131,8359.506209
14.869905,155,8373.477216
33.846255,166,8389.21542
79.998183,161,8403.791187
1.70784,201,8423.432158
14.591131,133,8435.109301
144.56307,217,8454.431695
66.491709,167,8470.180894
-38.841732,131,8482.606111
99.291318,212,8501.052206
-112.435913,234,8522.439948
-3.250201,136,8535.042486
-3.930769,161,8548.983602
1.61131,152,8563.514506
71.080335,1000,8650.957437
51.900231,157,8665.581815
18.242452,148,8678.03979
66.407886,187,8694.8626
-38.292247,130,8706.72953
104.362169,154,8720.442541
98.694523,155,8735.232123
127.899386,162,8749.647169
14.897605,155,8764.391124
-20.188011,130,8776.092672
88.488573,546,8823.392147
146.519156,205,8843.035623
29.174008,130,8854.69097
-73.373719,142,8867.324416
6.090636,151,8881.015485
-40.570931,142,8893.281466
-78.510352,144,8907.507169
-72.291866,150,8920.73936
30.411614,138,8932.619107
-47.567178,154,8947.291715
28.478252,131,8959.223196
-13.403555,134,8970.869601
176.356173,182,8987.096752
123.828795,196,9004.797357
159.412042,210,9023.586848
95.224649,170,9039.18765
45.079688,144,9052.180515
85.154827,154,9065.579813
51.498689,1000,9154.057162
-70.71136,138,9166.034431
-36.742176,167,9181.278798
-59.553072,142,9193.748881
-109.104253,301,9220.937816
-35.362398,1000,9358.399212
7.628706,149,9373.150988
-3.845527,137,9384.708595
119.431152,162,9398.428734
-53.504745,140,9410.814962
99.685365,170,9426.49615
36.124154,1000,9511.196845
-11.054434,154,9524.372867
-66.803924,150,9537.689789
29.042424,156,9552.022542
-0.232332,165,9566.078377
22.977241,143,9580.162783
75.048656,151,9593.016089
183.106967,176,9608.722944
23.031162,186,9625.878033
36.547491,182,9642.880346
18.33495,160,9656.867804
-20.087567,137,9669.415309
1.027059,205,9687.454326
-12.813136,158,9702.682786
-8.977089,170,9717.21165
105.09256,164,9732.681538
32.247978,163,9748.173133
-13.085114,340,9778.360857
55.758518,150,9791.548404
-33.771189,141,9804.210274
101.947732,180,9820.941016
79.072912,223,9841.435423
7.226976,139,9853.471619
55.196717,153,9867.036598
100.121236,224,9887.661851
9.861322,142,9900.499953
16.774199,1000,9989.104373
116.839652,163,10002.929428
195.689897,195,10020.344484
94.823066,176,10036.753588
82.214187,167,10052.591622
39.040255,154,10066.390429
20.475012,174,10082.630949
74.9068,158,10096.878149
39.020086,170,10112.956046
-7.836811,137,10125.379416
-74.964998,751,10269.864487
81.718716,576,10320.839135
-36.687388,1000,10406.832663
85.077457,162,10422.243464
5.547761,1000,10508.341089
-4.642029,132,10520.498302
43.639503,177,10535.533624
18.114124,1000,10624.61165
15.379118,146,10637.966821
152.426515,167,10653.377066
-41.022929,137,10665.459813
3.53513,1000,10752.53612
69.269966,196,10769.854989
-58.010376,142,10781.993144
12.433363,810,10853.82878
-12.164987,134,10865.834192
53.630734,301,10891.472963
168.921688,184,10907.887518
14.155458,1000,10996.095651
31.487074,139,11008.473435
-34.760467,156,11021.946165
-44.818949,140,11035.724066
2.146975,138,11047.524517
-36.578254,132,11059.244471
70.380355,1000,11263.804949
7.42622,132,11275.45033
137.701073,159,11288.861045
-32.834024,150,11302.344756
-31.381212,156,11317.012902
-0.883643,146,11329.245805
-123.182656,156,11344.304143
44.500046,133,11356.590053
29.824449,171,11370.958917
-20.37566,141,11385.379319
48.21892,133,11397.638366
-40.207535,143,11410.181507
23.773486,142,11422.831311
52.569211,172,11438.41191
66.870705,178,11455.141713
75.610633,199,11473.142586
11.161104,156,11486.066085
-41.360005,142,11498.424905
11.249671,154,11512.793311
-72.539531,134,11524.283372
-157.142269,1000,11611.542627
-25.303446,1000,11699.977217
-64.607928,126,11711.750605
77.498491,1000,11800.55656
94.852029,171,11815.148474
97.954162,167,11830.523466
-7.198911,1000,11918.70618
-4.785412,1000,12005.236596
123.595734,162,12020.050329
102.350366,155,12033.294312
52.203734,153,12046.125156
142.718297,170,12061.918604
3.40402,148,12075.059422
50.905402,276,12099.514057
11.197927,155,12112.38173
-32.600382,1000,12553.861694
83.924998,160,12567.48087
-75.347812,493,12611.521775
1.020841,133,12623.079112
4.691528,1000,12711.499593
18.709563,200,12729.560282
-22.997553,116,12740.226248
12.338515,149,12752.807672
145.880064,177,12768.625149
-62.452327,272,12793.042794
25.948485,1000,12882.675089
62.099317,626,12937.308539
114.109362,192,12955.083366
29.989073,1000,13038.951251
-10.396028,1000,13123.286457
4.54256,161,13137.417567
24.862708,437,13176.830077
14.800563,1000,13265.686197
36.168932,1000,13354.26844
-38.74453,796,13768.566481
-68.73989,161,13782.526942
128.792634,1000,13872.345791
-31.085778,142,13884.735342
34.100047,1000,13973.704987
54.942074,152,13986.564362
17.195782,157,14001.714611
134.233363,179,14017.38372
12.111152,134,14029.65982
8.780063,155,14043.989603
29.351708,158,14057.986567
-32.153808,255,14080.35619
119.824869,543,14128.592449
42.581266,1000,14217.351017
-0.237383,141,14231.261122
-4.491942,125,14243.02907
28.171047,1000,14329.850547
32.617303,1000,14418.595903
33.622077,133,14430.910388
-32.614039,141,14443.76831
-73.42387,151,14457.457208
108.115929,180,14473.825701
38.056074,1000,14562.774854
-77.00633,153,14576.549496
123.407888,171,14592.904048
40.361426,278,14712.469487
26.930846,739,14777.985638
132.820289,157,14791.928049
150.234581,163,14807.349346
-84.828943,153,14821.022746
33.606753,158,14836.600073
-11.671242,143,14849.295431
76.735333,168,14864.925697
48.133568,149,14877.996881
-62.111259,156,14891.467652
35.203248,1000,14980.362308
19.811615,170,14996.302573
26.484063,137,15008.405062
14.458766,141,15021.136408
1.687831,140,15033.756543
26.76124,158,15048.982902
46.494864,176,15064.037472
82.889478,166,15079.321425
-9.447929,149,15092.86611
71.947672,159,15107.57919
-50.118994,141,15120.108521
64.611948,160,15134.349843
85.291847,164,15149.69238
-54.483686,159,15163.236405
33.357255,158,15177.654051
-9.527517,165,15193.208947
97.466942,159,15207.445722
69.462348,158,15220.972296
-19.072785,136,15234.68897
7.113287,600,15284.722373
105.255636,158,15298.492352
132.945813,173,15314.503667
27.197741,158,15329.778189
36.750064,157,15343.634818
5.995584,152,15357.402745
110.229656,178,15373.576383
55.952638,189,15391.025588
73.079862,177,15407.603341
180.018865,163,15423.136324
-31.275131,145,15435.457182
41.163898,160,15449.045406
119.967797,912,15528.963858
111.222751,156,15542.049121
19.312392,151,15554.691297
-15.961095,1000,15701.742141
13.406609,1000,15789.915536
9.262394,287,15814.678705
-28.332462,325,15843.562192
137.543651,184,15860.831116
104.693851,1000,15948.90819
-67.885907,277,15973.566122
59.463671,245,15994.754723
35.76488,206,16013.373624
66.217111,1000,16101.330768
178.143194,369,16133.835779
69.62768,168,16149.822579
51.192701,171,16165.828848
82.060419,168,16180.351145
0.110389,681,16239.467258
14.966009,172,16256.001877
12.178237,266,16279.955313
-4.625964,1000,16367.221887
86.690885,158,16382.342827
3.532887,400,16417.819362
110.442395,299,16445.307372
115.184674,162,16459.730395
45.651681,1000,16670.266135
-17.82248,130,16682.287712
-40.585039,1000,16769.832788
58.258342,180,16784.624161
38.485788,1000,16873.049397
184.156377,1000,16963.42293
113.67146,162,16977.800092
52.537125,237,16999.78153
25.541955,899,17079.821732
34.533141,1000,17167.31371
111.465921,281,17190.967403
118.747085,173,17207.142224
24.236399,424,17244.110451
119.73542,167,17259.875492
36.234854,1000,17349.044485
155.886908,224,17368.676759
179.094606,189,17385.23122
101.841663,328,17414.017672
0.218485,145,17427.210568
-60.807108,183,17443.684826
15.41495,214,17462.948506
41.798937,209,17481.765244
99.785829,927,17611.64933
-65.564402,199,17629.226933
82.109001,242,17650.473053
177.340319,1000,17737.616105
67.538853,159,17751.383869
-20.042006,143,17765.323582
15.431794,1000,17849.765345
180.603674,178,17865.601995
82.620399,793,17935.147644
-42.069594,1000,18024.800717
-18.140925,987,18110.23208
9.570364,291,18137.518417
166.197804,187,18154.382403
29.310744,1000,18243.756057
14.644226,160,18257.791415
74.087742,476,18299.385463
116.231156,192,18316.946679
51.631461,179,18333.247584
38.003008,513,18378.979496
-8.526274,179,18394.466593
62.956124,165,18410.231939
65.812915,234,18430.67692
7.726575,175,18446.011609
-17.426404,176,18462.408883
-21.901882,628,18652.113788
114.450671,169,18666.756602
42.02795,174,18682.616208
71.259724,170,18698.045524
56.809198,161,18711.244787
96.139854,165,18725.852928
115.733527,193,18742.413217
86.512429,163,18755.95949
-15.127209,1000,18844.174652
-23.380166,382,18877.209518
103.274766,176,18893.628981
-20.490135,146,18906.648333
41.025582,145,18919.735968
72.43342,194,18937.442817
23.195872,613,18992.223717
53.391133,1000,19079.191238
75.469147,175,19095.216679
123.38056,173,19111.530056
-130.876014,576,19162.701647
28.808213,1000,19248.630505
6.653643,140,19262.368491
-61.781134,871,19337.856555
-3.095379,1000,19426.719863
28.566136,1000,19625.020212
-3.030629,1000,19708.995618
-44.613468,146,19721.566091
117.276203,167,19736.914994
-4.453826,891,19815.830649
81.960028,1000,19902.010455
-3.259146,163,19916.006597
-32.209348,148,19929.695931
19.219839,186,19946.375937
22.748074,1000,20035.050491
88.472967,161,20048.812642
-25.512462,171,20064.829549
28.050702,1000,20154.486014
20.740899,168,20168.762488
113.922971,1000,20256.961871
16.354725,183,20273.053029
-16.258849,152,20286.552296
53.198101,407,20323.580104
60.773511,748,20385.739424
4.041157,149,20399.432107
-79.366693,1000,20695.180417
25.878247,315,20723.951065
80.03403,177,20740.498045
34.688065,1000,20830.247396
-71.37926,151,20843.973281
-16.164637,342,20874.049956
40.000372,1000,20963.858276
38.178444,1000,21051.745854
38.079282,176,21066.974423
133.271836,187,21084.162594
58.034357,176,21100.763145
107.601308,1000,21187.483931
-42.562113,1000,21269.983571
14.502222,1000,21354.974582
56.618528,1000,21438.133781
8.188002,1000,21525.653488
18.911606,166,21541.327218
8.012416,143,21553.990207
-10.742213,261,21629.58348
-24.919298,139,21641.863354
24.463428,1000,21728.729687
60.084127,150,21741.552555
71.07399,750,21807.150911
115.884993,162,21820.574819
83.525107,160,21835.729342
122.656985,188,21852.9697
185.515199,171,21867.665423
142.818503,175,21883.969077
20.545842,1000,21972.680609
114.476965,187,21989.266868
110.763011,1000,22076.753582
33.360576,193,22093.93473
234.37207,191,22111.582425
136.943787,161,22126.748828
29.601338,202,22144.212955
-6.835339,1000,22232.889534
-12.65105,136,22245.004538
79.659242,155,22258.127624
88.015293,292,22285.143131
104.948373,174,22300.453343
52.362925,160,22313.740341
207.175037,174,22329.78435
104.134589,191,22346.658186
15.713717,162,22360.303019
79.611134,1000,22448.75776
115.575399,172,22465.015246
63.669685,154,22479.055035
8.001649,145,22491.851402
205.339816,327,22578.972461
32.989933,159,22593.684449
203.049049,184,22610.718575
168.046186,215,22629.819595
99.217195,169,22644.91866
87.761479,162,22658.230991
123.117536,170,22674.046478
168.687921,169,22689.831002
82.589179,154,22703.152204
43.513995,154,22716.252907
36.042029,156,22730.90415
124.424486,1000,22819.444485
-63.293386,176,22835.892076
-30.897191,139,22848.006936
24.439582,1000,22936.035308
47.000444,146,22948.773967
27.131717,239,22971.228133
53.564278,146,22983.800321
42.711707,154,22998.96972
1.180704,142,23011.87421
74.111432,169,23027.03322
28.05971,112,23036.04016
59.846748,317,23063.773795
18.634789,1000,23153.751602
67.783841,170,23168.969562
58.366382,1000,23257.587864
27.981478,147,23270.370621
124.156986,182,23287.321463
159.398861,165,23302.941954
144.509036,159,23316.182025
89.082437,1000,23404.629503
-63.124699,141,23417.635952
102.775458,171,23433.022088
33.414587,170,23447.352633
74.658284,227,23585.271751
-29.202612,148,23598.459811
97.596605,196,23616.120862
55.895021,161,23631.350686
162.27973,180,23648.255056
26.951567,164,23662.799256
10.001572,1000,23750.654985
25.776634,128,23761.80211
165.928832,169,23778.206898
-239.342366,452,23817.584903
120.527609,161,23831.811062
50.621552,882,23909.833749
54.959476,1000,23998.682529
58.607026,233,24019.282964
-11.390558,179,24035.356761
-46.478013,144,24047.77422
71.227651,163,24063.284957
35.525796,1000,24149.27296
41.27525,158,24164.124609
168.642922,1000,24251.712837
106.189147,161,24267.157944
98.922598,163,24282.949607
115.561847,171,24298.166073
55.231868,168,24313.538562
53.175991,1000,24401.445528
128.429599,196,24419.960558
137.228477,168,24435.1058
-14.639342,147,24448.15304
173.103602,326,24652.970817
108.977115,170,24667.913117
42.863377,175,24684.150495
55.90512,159,24698.164943
225.482849,185,24714.913496
175.321343,162,24730.366958
26.806554,147,24743.485548
161.687429,167,24759.044897
69.147779,236,24779.530482
163.3489,167,24795.395107
-57.844511,146,24808.796419
89.145029,182,24825.866077
148.11652,159,24840.949925
42.28639,689,24901.300362
109.315462,171,24917.070411
-100.101378,494,24961.631082
-13.546849,144,24974.650262
146.891893,175,24991.292192
60.643993,156,25004.410729
111.190483,1000,25092.444953
10.134473,225,25111.1131
151.071909,230,25132.562801
-14.474437,147,25145.664145
88.796463,163,25161.07865
-38.727299,137,25173.014416
236.75674,1000,25261.146106
129.561013,171,25275.825564
0.926474,166,25291.47431
160.844149,164,25306.228546
136.108521,169,25321.924388
146.115578,154,25334.847212
122.27082,158,25349.961255
139.277907,159,25364.014677
111.207559,179,25380.791701
144.525107,180,25397.327863
119.953031,186,25414.088906
9.010884,176,25430.348033
116.349731,163,25444.573536
114.035348,165,25459.724078
24.062542,150,25472.594964
90.10822,225,25493.835095
144.590024,163,25508.34965
168.449278,175,25524.501955
117.835474,279,25610.781072
54.852059,171,25626.766614
-18.082311,287,25650.371952
-7.072083,141,25663.687401
-48.785655,162,25677.084973
158.134115,177,25692.621028
156.060377,204,25710.034766
142.183658,182,25725.862072
84.781126,306,25751.960049
137.374107,165,25765.334866
-18.472143,136,25776.882018
116.172329,200,25795.071747
75.231262,156,25807.911727
15.053747,110,25817.892588
172.170052,174,25831.979984
36.96508,140,25845.262104
127.233832,223,25863.710579
189.079571,165,25878.42607
-21.795685,138,25890.087759
117.837523,159,25903.159973
11.418434,143,25916.608423
179.119155,176,25930.717287
46.940802,181,25946.468807
-10.836922,138,25958.446392
37.131134,1000,26046.253981
45.371978,150,26058.786408
162.865334,228,26079.184207
37.269922,159,26093.101699
18.977826,191,26110.677951
71.38481,170,26125.917466
95.178109,204,26144.096797
24.225315,165,26159.850669
51.863272,171,26174.814535
17.586143,449,26214.187282
-28.001102,151,26228.784902
8.085793,140,26241.62121
-93.647625,745,26307.76502
32.254735,1000,26395.580423
175.444736,165,26410.857043
-98.708973,856,26535.694366
-37.913541,141,26548.11181
44.336717,147,26562.51196
-51.064529,144,26574.971566
178.107693,174,26591.026247
53.520243,154,26603.978679
128.094293,178,26619.606331
-27.889809,141,26631.618792
75.80438,166,26646.415341
11.256436,169,26661.192922
155.741199,175,26677.256022
147.892713,311,26705.16293
125.42877,1000,26794.232091
129.680438,173,26808.677222
-1.810302,728,26874.248599
-81.096198,165,26887.978831
181.64858,206,26906.317486
-59.772334,191,26924.02229
-50.474525,148,26937.641024
-106.724731,136,26949.421154
143.687056,156,26963.61512
100.253697,1000,27051.324776
199.428762,170,27066.329854
-21.488354,143,27079.003247
129.846593,182,27095.80483
157.585346,168,27110.63627
76.713677,175,27127.2724
-23.590704,145,27140.310132
-94.419811,175,27155.836189
53.275683,170,27171.158062
-85.77374,199,27188.089756
173.424675,220,27206.311704
80.973569,175,27222.732887
-74.112603,150,27235.145427
135.904422,153,27249.108929
104.532118,1000,27337.317911
147.300917,1000,27658.647863
126.51655,205,27676.818551
23.880596,187,27693.224656
-16.375845,392,27727.328419
122.934703,156,27742.120598
-14.184507,142,27754.645342
-28.997145,144,27767.682983
-31.937722,152,27781.004959
73.839113,174,27797.348654
85.259247,217,27817.265999
191.166607,180,27832.660231
130.143842,1000,27921.152853
141.539441,168,27936.72814
38.332572,182,27952.248632
75.768485,171,27968.401033
-101.463153,151,27981.760319
29.391213,1000,28070.531476
205.688426,171,28086.735547
-99.016847,190,28104.171259
-40.627323,141,28116.771129
-21.476827,141,28129.580818
122.618628,194,28147.277242
137.260338,175,28163.635257
-33.734844,139,28176.157149
32.006961,153,28190.066059
117.206062,169,28205.350052
47.247822,958,28288.228106
4.062733,1000,28375.630172
202.280161,167,28390.346461
131.692517,165,28406.289715
-12.910634,1000,28494.907507
51.247599,178,28509.740885
-21.482328,146,28523.921675
-26.384051,268,28599.218992
-30.522199,146,28611.782248
180.597773,938,28696.021569
85.580778,162,28710.383815
195.47724,216,28731.159445
83.46853,169,28745.998105
97.079849,181,28761.986131
195.115923,175,28777.67474
125.032759,189,28795.139128
139.427686,193,28812.946934
119.815215,501,28855.91475
151.852911,189,28872.875452
141.072023,174,28887.835377
157.67587,266,28910.955724
37.691944,200,28929.134968
207.468417,218,28947.941514
156.420314,164,28963.217489
43.625464,146,28975.539166
-9.417746,31,28978.075843
-18.249184,200,28995.015887
147.129966,204,29013.68622
101.535559,183,29028.410346
60.651581,430,29064.761287
135.225433,178,29081.631282
159.481254,167,29097.356057
49.065804,1000,29182.994799
173.537221,319,29211.25065
128.625552,169,29227.170719
83.721952,158,29241.189128
195.207156,219,29261.886204
194.347967,184,29279.075989
57.546349,416,29315.265832
60.20994,186,29331.580678
138.016836,168,29346.624648
157.44485,182,29361.120099
116.792048,172,29376.428319
93.395658,164,29391.497256
106.260441,172,29405.865987
272.267228,185,29423.089591
213.407508,171,29438.891378
139.134609,655,29610.988569
154.38836,185,29627.940739
146.375226,182,29644.170536
-56.837263,163,29658.782846
140.084358,1000,29746.653013
173.859651,175,29762.646929
40.755062,1000,29849.13186
176.810936,180,29865.375763
31.474019,174,29881.463898
65.373733,163,29897.091393
157.164859,167,29911.128237
178.803011,180,29927.120005
146.87526,174,29942.273364
32.848712,148,29955.285045
221.727979,479,29996.904541
168.952481,164,30011.715057
190.80107,173,30027.258121
122.008686,182,30044.320891
215.753836,175,30059.519727
126.10499,182,30075.977682
101.129989,190,30092.900429
192.182165,176,30109.380386
166.434931,914,30188.753343
20.237509,188,30206.219362
15.533388,1000,30294.234968
5.13668,187,30310.351776
147.409296,1000,30397.807665
-16.388648,463,30439.394561
141.130004,163,30453.670875
98.540244,153,30466.913487
-4.696565,180,30577.606352
0.821049,624,30634.063865
14.152421,370,30667.392474
134.235603,281,30692.433777
197.68824,178,30708.337155
70.296559,175,30724.778098
73.99761,173,30739.911746
114.386526,172,30756.305689
20.132474,173,30772.762918
119.33887,1000,30854.643421
77.966579,1000,30941.944993
-96.069523,185,30958.503608
45.713475,153,30971.727215
151.284853,173,30988.339133
130.887982,181,31004.462885
-6.484988,142,31016.575507
118.287092,1000,31105.868108
157.966272,1000,31194.048136
110.918458,419,31232.065254
152.107282,183,31248.827065
69.487057,511,31294.22638
49.007725,150,31307.489421
-37.941322,1000,31395.447624
85.508928,174,31410.687978
48.445406,614,31525.421491
166.041814,1000,31613.596709
92.330188,155,31626.913848
4.339607,166,31642.508113
132.118365,155,31655.613442
211.938443,1000,31743.553988
176.909999,248,31766.139735
5.461382,142,31779.041398
36.298142,1000,31865.649357
173.283645,177,31881.438947
134.808433,188,31898.263109
60.2769,229,31919.308694
29.840418,1000,32006.780646
5.6021,1000,32093.273031
152.425266,182,32110.457621
138.046149,1000,32196.75865
180.092674,198,32215.554625
44.482368,1000,32297.690405
237.178666,213,32315.429776
104.272976,188,32331.799213
110.354263,774,32454.256233
6.357456,148,32467.960575
104.844169,1000,32555.018417
-42.655157,261,32579.579237
168.210803,1000,32666.253553
-46.690722,142,32679.020162
197.764572,178,32695.667131
151.469953,811,32765.440377
161.207008,1000,32852.496129
1.875745,158,32867.751893
34.901367,1000,32954.717177
150.192816,181,32969.182464
34.573294,150,32983.108513
92.424108,1000,33065.160712
153.381032,226,33085.983997
211.651341,205,33104.324741
38.558439,222,33125.146771
-15.603342,161,33138.618728
-32.667778,173,33154.836449
71.916984,155,33168.729848
101.449996,175,33185.160392
-33.101057,147,33197.416604
122.103345,157,33211.611729
58.151265,1000,33297.850108
-57.802561,323,33493.167048
-12.056714,463,33535.064823
197.674761,207,33553.885868
56.856698,190,33571.467635
59.005735,252,33594.233927
121.947329,1000,33681.19874
36.261626,208,33700.60952
194.634108,645,33756.671017
115.061533,174,33771.702096
36.150828,284,33797.969207
32.489858,1000,33884.92876
36.851598,159,33899.300632
79.78337,164,33912.728683
26.576421,156,33926.787117
-16.891829,157,33939.851547
159.017677,1000,34027.507626
172.453928,175,34043.891372
99.288541,180,34060.204601
9.123246,252,34082.360455
212.57761,564,34131.823473
82.401355,1000,34220.051834
175.123187,170,34236.015855
232.778809,1000,34324.122565
236.426504,226,34345.279034
162.003264,170,34360.352201
-12.220858,1000,34580.336924
67.398617,1000,34668.851909
164.381221,294,34694.349499
242.899477,1000,34783.246176
192.596256,991,34868.994048
210.607397,180,34884.862468
209.630691,175,34900.338819
-5.353414,1000,34987.641941
-19.209674,1000,35075.441516
79.919555,1000,35164.467472
-23.151448,153,35178.076149
48.157508,1000,35265.574295
83.975774,178,35281.480403
152.71112,231,35301.511979
167.507032,1000,35629.989456
-81.733945,1000,35717.635005
65.391789,1000,35806.94471
58.116614,149,35819.628888
4.171881,153,35834.434811
199.27331,186,35851.330555
