#{"t_start": 1625561448.325424, "env_id": "RoboSkateNumerical10Obs-v0"}
r,l,t
-110.195009,76,2488.210865
64.186899,172,2498.494513
-105.601485,74,2502.628771
-111.373298,77,2506.562313
-56.925746,1000,2561.71785
1.713549,1000,2614.655764
33.014121,649,2650.244973
-116.84807,1000,2706.195816
-29.415397,330,2725.302335
103.536833,335,2743.865859
-2.406077,357,2763.521768
9.490662,1000,2820.11234
6.10587,1000,3034.829751
-0.840996,1000,3091.632555
-30.403596,465,3117.84612
-7.750028,885,3167.129062
-31.574202,119,3173.53089
5.499361,1000,3227.205218
3.908553,1000,3282.164311
-6.85094,1000,3336.499353
4.139823,1000,3391.166413
4.741624,69,3395.16457
15.061376,1000,3448.815422
-58.252514,81,3453.244414
87.770033,316,3471.386459
-90.425362,75,3475.7763
-10.658741,85,3481.965168
-191.434125,752,3523.286698
-133.141805,64,3527.306083
-78.655541,86,3533.567374
-28.350849,94,3538.488912
-145.612343,99,3545.362114
-76.598842,77,3549.689038
-46.1813,75,3554.06559
-80.173679,124,3560.661113
53.993574,112,3567.84207
29.936424,348,3605.412473
-70.345778,128,3613.205904
-151.977821,81,3617.59498
-28.536896,1000,3673.867115
57.838601,93,3680.203612
-51.795856,101,3685.253143
-11.533815,69,3689.086378
3.674612,1000,3745.601146
0.713062,1000,3798.603862
5.330156,1000,3854.293653
-18.134295,1000,3911.486377
-18.54884,442,3935.965566
-16.34295,1000,3988.87393
19.096305,1000,4043.744274
-14.049072,1000,4098.136991
78.870682,1000,4152.839629
61.802247,84,4293.527167
35.851739,601,4329.113151
-15.295922,161,4337.85429
29.332873,400,4359.812018
39.921232,162,4369.001303
34.545764,1000,4426.127509
44.86619,1000,4481.635799
-2.46305,106,4488.104241
-0.424422,1000,4543.874783
-39.980953,139,4552.030417
-151.453608,608,4584.905953
-71.200132,122,4592.433251
-6.714633,600,4626.789492
-9.450241,325,4643.916984
68.036322,1000,4699.193819
50.118745,647,4734.238133
50.684907,1000,4790.986205
103.38265,106,4798.278928
12.878489,71,4802.309503
122.604643,104,4807.235922
10.562937,257,4822.330728
-36.31027,270,4838.39091
47.885549,325,4867.894947
77.910622,580,4900.272408
-149.747086,61,4904.043816
12.386897,70,4908.265371
56.514197,1000,4963.156232
90.50998,120,4970.815836
-85.449892,102,4977.65427
30.308122,269,4993.218935
-11.941591,382,5015.227698
64.592333,250,5029.775788
30.996775,67,5033.712072
60.896353,1000,5091.389588
58.263811,1000,5146.248909
55.388242,1000,5203.260862
-111.108478,66,5207.521444
-6.147247,1000,5264.86068
52.601428,160,5272.950913
15.380453,1000,5330.500786
3.215231,1000,5385.599859
26.563179,78,5391.597534
-19.260802,276,5406.872132
22.391048,560,5587.103545
42.808518,1000,5641.527344
-52.4376,118,5647.93906
49.242549,68,5652.043984
30.870185,623,5687.30757
65.744397,1000,5742.757633
-23.96442,73,5746.816925
124.071277,347,5766.303162
43.007241,70,5770.715816
-66.683148,94,5776.957956
-77.764402,100,5782.509269
78.250386,74,5787.196199
10.91077,65,5791.452833
64.839045,1000,5848.854008
-1.359254,74,5853.158766
79.228156,1000,5909.061123
58.969267,1000,5964.452364
79.414633,1000,6021.072896
40.634226,1000,6077.9781
87.48417,1000,6133.333418
-47.192217,568,6330.685529
16.926386,1000,6387.096834
112.593283,902,6435.729132
-67.005529,64,6439.583192
14.626775,1000,6496.963236
51.76463,1000,6550.904364
-100.428505,121,6558.008646
-54.970772,101,6564.930686
18.66072,864,6610.591777
55.930647,1000,6667.124487
53.697625,824,6713.375453
92.310671,1000,6768.195662
30.726156,283,6784.893739
-72.595672,79,6789.502108
34.557995,126,6796.481713
26.447367,823,6843.187337
102.686005,1000,6941.710167
72.913252,510,6970.868149
26.86451,65,6975.045433
66.946527,1000,7031.122562
87.192201,1000,7088.501939
55.651384,1000,7146.711594
76.257671,1000,7203.726878
128.169874,1000,7258.729756
61.760094,1000,7316.604331
78.963146,1000,7372.774565
45.535856,1000,7428.928672
67.898323,139,7438.417089
59.612214,1000,7639.078362
124.443858,1000,7696.026972
9.105223,1000,7752.183537
72.03836,1000,7809.856001
12.503581,91,7814.842474
74.267067,1000,7871.212279
55.747135,1000,7929.164605
86.079189,1000,7984.938114
54.272812,1000,8041.737715
67.820156,1000,8097.802323
69.203258,1000,8152.866765
-12.711746,66,8156.696893
-86.655382,77,8161.439685
-1.354241,70,8167.400811
36.311723,461,8241.475343
-33.732009,75,8245.768384
28.542083,174,8255.727559
59.007603,1000,8311.964694
79.665636,66,8316.062268
115.495555,106,8323.081013
101.4479,1000,8379.821474
-9.126941,74,8383.733589
113.228497,308,8402.443038
71.758134,1000,8459.873971
80.843838,1000,8516.193825
2.162597,64,8520.213118
-105.181398,60,8524.213617
185.838496,232,8536.668849
57.744806,66,8540.838927
180.129113,633,8576.696579
59.372168,1000,8630.114986
111.797199,1000,8685.872447
149.167098,857,8734.339522
-3.66868,67,8738.146936
-11.055016,67,8742.184327
48.109275,66,8746.381877
24.608495,655,8784.477574
-85.981067,467,8886.949248
62.148904,1000,8942.479002
102.898511,836,8989.966429
79.746667,1000,9047.906719
53.328181,1000,9103.018118
47.886059,1000,9159.702528
100.380544,1000,9215.480313
123.857169,599,9247.420719
68.007529,1000,9304.933802
51.791113,1000,9360.462124
61.683141,1000,9417.301627
27.122655,537,9559.779641
285.034822,1000,9616.475812
75.825776,1000,9674.435122
55.680093,1000,9730.234545
123.676353,1000,9786.875567
65.486086,1000,9842.547278
38.762482,184,9853.475769
269.726033,1000,9911.422374
86.870143,1000,9968.62533
38.311495,80,9973.14635
80.321333,848,10019.266268
96.478139,1000,10075.94741
-54.715697,884,10208.544525
-5.565325,1000,10265.645192
87.089064,718,10305.353261
91.152464,1000,10361.462758
-32.255916,202,10372.449678
47.1444,449,10398.737815
77.098233,1000,10453.858577
87.452452,1000,10507.861141
88.940228,1000,10563.643397
109.774104,102,10570.462238
-6.789604,72,10574.510634
115.100399,1000,10629.898374
72.465198,1000,10687.399498
51.055048,225,10700.296493
-31.547549,69,10704.213382
159.218755,1000,10760.419645
68.371544,285,10893.911455
54.875418,219,10906.051767
8.018633,100,10912.875821
257.74153,1000,10968.837234
3.964798,71,10973.137781
-19.447083,68,10977.353912
65.367217,64,10981.406507
43.696277,78,10987.622743
72.18291,60,10991.357406
238.457105,832,11035.861479
-95.626588,65,11039.905115
46.629051,1000,11094.909464
26.380559,64,11099.088346
12.38799,67,11103.103346
-109.763952,150,11112.634686
78.379465,671,11148.78622
132.607746,1000,11205.526445
21.005313,49,11209.103828
37.615691,64,11213.163929
-116.650979,67,11217.071938
95.736243,232,11228.927739
-82.735181,86,11234.916273
111.924247,237,11248.35921
71.495081,239,11261.228255
102.079459,529,11290.646575
153.955634,946,11344.442673
-2.9799,90,11349.555895
-7.339401,160,11360.109687
116.882324,1000,11418.175302
43.447983,107,11423.749647
79.071657,1000,11603.177651
64.877219,1000,11656.321393
48.146458,170,11666.828659
116.645724,260,11682.317874
193.080554,981,11737.996518
156.999686,623,11772.021362
82.797145,1000,11828.334756
116.146872,302,11846.341145
100.013518,346,11865.975141
128.461874,1000,11922.926722
44.500641,760,11967.564349
135.287991,1000,12022.731648
-3.985871,114,12029.752243
80.977175,1000,12086.719476
51.716942,1000,12297.091327
50.219035,1000,12354.431518
72.304444,281,12369.338381
54.677003,458,12394.995297
-58.928979,426,12419.468384
49.901534,514,12447.933622
51.903366,442,12473.326341
108.646841,1000,12526.400973
97.850183,1000,12581.173369
35.698958,383,12603.905571
58.314068,1000,12659.753448
-26.385856,107,12664.803891
60.131217,1000,12721.822435
91.32601,1000,12778.220123
59.155111,1000,12832.45525
4.976219,44,12835.843064
-63.588367,436,13013.659353
110.769391,1000,13068.571799
127.214952,1000,13123.755709
31.563678,445,13149.589368
83.240608,815,13195.237313
127.761472,1000,13249.369943
124.613574,443,13275.591897
125.200796,1000,13331.326001
30.535622,618,13365.176602
55.295796,207,13376.920942
252.406308,1000,13433.59657
113.174641,442,13459.398688
146.17015,994,13517.391241
84.38933,1000,13729.724227
107.067404,1000,13784.312637
134.202513,329,13802.688158
48.430307,540,13833.755963
-86.941084,139,13842.318126
86.964117,515,13871.198961
92.069201,476,13896.588835
73.56028,1000,13953.144384
106.792499,1000,14010.597712
-63.63352,586,14044.321131
36.960193,332,14063.391193
198.302643,1000,14120.482863
298.754387,948,14172.882553
245.246987,1000,14229.0436
56.863576,1000,14286.216461
168.620045,445,14446.443504
293.863607,1000,14500.643266
167.526662,568,14532.653803
202.553527,428,14557.893847
55.847767,103,14562.738288
92.615349,697,14602.506569
99.484035,1000,14660.857634
-1.837644,464,14686.492145
135.911407,1000,14743.149765
282.562081,419,14766.27567
205.564054,1000,14822.530833
152.406629,885,14873.516102
11.337302,414,14895.900005
153.46124,708,14935.327109
48.103808,1000,15119.760471
25.552668,216,15132.294508
112.901485,384,15153.764289
87.897665,539,15185.459606
19.584361,72,15189.813256
90.640396,528,15217.911366
201.77546,1000,15275.466684
62.615868,371,15297.574359
239.375836,456,15323.98052
538.461512,1000,15380.014687
153.770148,489,15408.294638
133.332364,748,15449.376214
198.443476,671,15487.163605
149.32434,402,15510.261252
129.402785,1000,15566.040243
51.653315,1000,15621.879737
59.956545,1000,15676.186852
121.975449,285,15790.236583
77.118844,185,15800.793509
268.836069,1000,15855.245254
44.64515,89,15861.607641
167.015088,503,15890.551684
130.260472,617,15925.273504
234.396139,1000,15982.07601
131.945246,511,16011.36577
223.079781,850,16060.825846
122.124565,1000,16118.041937
308.093598,500,16145.919543
246.15822,568,16178.922853
59.100062,74,16184.962937
33.406196,79,16189.474403
542.380734,1000,16246.5835
66.822891,155,16256.53202
551.016455,977,16311.703184
86.07322,122,16319.282697
28.872504,118,16327.067395
5.133095,64,16331.34974
72.828958,506,16410.820845
133.710856,390,16432.417272
233.527039,632,16468.220323
119.895162,547,16498.125838
76.307007,401,16521.122146
811.175891,999,16579.67794
495.879957,1000,16636.710049
106.54116,1000,16692.002488
109.083228,1000,16749.165375
133.204893,1000,16805.17068
59.834962,1000,16859.733545
148.241699,1000,16916.898227
42.197906,1000,17132.778906
106.194307,1000,17189.527026
60.798948,1000,17245.444361
93.309667,1000,17299.882816
141.447728,1000,17356.323944
199.836644,1000,17411.932982
164.656165,1000,17465.809923
20.619428,63,17470.019177
66.785337,863,17517.312709
62.854564,1000,17572.393787
391.021053,586,17605.662558
283.693726,557,17637.524253
7.395294,917,17732.766435
190.763324,772,17774.751725
38.079144,187,17784.241234
51.43558,153,17793.925131
180.251308,524,17822.106675
183.667578,1000,17879.6238
427.402328,701,17918.876218
887.337284,1000,17974.284727
215.782389,416,17999.015256
50.911809,129,18006.461149
298.815839,1000,18062.066817
365.565521,757,18104.665157
59.713856,311,18123.26037
217.000488,1000,18178.663002
435.734882,899,18230.401621
204.761175,1000,18286.085855
623.715633,1000,18388.405799
212.622946,313,18405.884432
142.866427,1000,18460.514892
245.069089,504,18486.874294
387.411451,531,18518.21225
431.918734,654,18553.588197
54.833351,506,18581.00186
96.223139,131,18588.569037
66.504994,772,18630.973806
96.178543,348,18649.914693
221.787966,460,18676.964282
384.947899,789,18722.066724
159.604945,1000,18779.808601
111.51571,338,18799.392439
184.005217,268,18813.844863
292.555229,673,18853.129412
181.200598,1000,19003.274199
109.415449,361,19024.247466
209.795039,1000,19078.302582
353.806632,763,19121.402273
671.216783,1000,19179.53502
250.666662,595,19212.128309
231.048625,1000,19269.391239
398.243735,1000,19325.260175
311.660913,461,19352.793334
305.189293,608,19387.252202
6.069594,113,19394.503803
649.727049,1000,19453.842291
158.428859,380,19474.262315
223.541346,309,19490.470826
206.988218,813,19536.236094
95.482673,446,19705.470404
158.937897,1000,19759.752385
53.396691,97,19765.081414
110.515651,434,19790.427303
241.556339,1000,19846.254334
198.55308,805,19889.545236
236.234065,1000,19944.52748
44.821117,1000,19997.807155
255.234494,740,20040.593843
705.75012,978,20096.214248
168.925574,508,20125.062047
80.238697,139,20132.726923
169.207684,462,20160.534709
209.016412,667,20197.640884
591.399115,1000,20255.523414
323.470893,581,20399.265497
330.879257,457,20425.385201
507.478828,802,20470.731887
95.093614,1000,20526.606349
494.327608,740,20567.144237
816.934668,1000,20622.444883
333.119137,457,20648.765216
74.226884,489,20676.27214
260.033609,536,20706.230634
79.848887,1000,20762.0079
229.103046,627,20797.136297
142.508959,1000,20853.236007
254.696784,877,20902.320947
-42.284099,348,20922.028212
98.976157,350,21074.670884
218.706173,400,21096.298352
339.275493,600,21132.060266
270.777788,673,21170.313455
419.439695,633,21205.843206
131.655855,325,21224.438177
234.162289,452,21249.788821
314.155505,521,21279.672323
613.528386,824,21328.028417
228.865229,429,21353.218268
331.885526,788,21396.658974
740.720292,1000,21454.404821
306.087366,1000,21510.953841
368.923262,520,21541.782792
838.445945,961,21597.078116
66.81399,128,21604.712309
153.742678,1000,21822.539979
34.17992,81,21827.066143
48.08651,149,21837.00045
934.718353,1000,21894.413369
156.944069,433,21919.49858
121.263248,935,21972.261387
848.508152,955,22026.08759
392.930635,1000,22081.343323
320.734487,492,22110.889512
447.785617,793,22155.247848
399.500687,543,22186.413282
954.18403,857,22236.957264
137.640642,1000,22296.070438
235.43084,370,22317.4232
380.599731,617,22350.755129
144.152357,528,22456.114567
347.726105,401,22478.69117
30.709224,268,22493.218668
292.524174,411,22515.97178
175.524014,498,22545.330627
558.448431,851,22594.543965
393.03068,723,22635.40256
697.633957,1000,22690.477781
175.59405,402,22714.650949
303.073978,505,22742.587274
366.494695,464,22768.710716
95.470615,1000,22825.296932
164.375142,341,22845.414452
892.000031,933,22897.301768
280.493534,462,22924.432477
234.217717,738,22964.557916
328.956442,511,22993.191561
179.985325,684,23129.815885
353.32508,452,23155.190183
386.669389,465,23180.02491
250.213531,523,23209.793268
890.97629,910,23263.41012
353.4361,721,23304.54758
539.492535,559,23336.49143
915.958973,1000,23392.433454
409.445105,594,23425.840027
190.490175,430,23451.777858
820.045725,829,23499.750798
355.379769,443,23524.124181
377.212192,391,23546.224472
325.133072,565,23578.78705
866.134935,733,23618.582601
327.205121,483,23647.287275
72.601338,268,23661.946613
-20.637367,393,23771.11227
232.900393,442,23796.282839
956.797302,889,23846.331838
435.044015,1000,23902.156239
266.118525,402,23925.86577
651.881892,830,23973.48227
318.528782,380,23995.564048
194.10858,361,24016.182904
225.494321,1000,24072.344193
184.886158,342,24093.3006
885.165809,852,24141.936743
179.734736,1000,24196.743465
89.943779,290,24214.186475
58.054052,80,24218.575223
461.442203,653,24254.473188
567.786329,635,24291.842069
538.807779,656,24330.287475
728.639226,857,24469.358984
149.607544,324,24488.171254
807.922166,872,24539.367936
142.796501,382,24560.78681
320.453643,457,24586.920132
103.595627,1000,24642.070991
908.769919,751,24686.397902
894.314168,1000,24743.638848
873.379859,800,24788.730164
855.541398,1000,24845.469119
217.985224,569,24877.686967
187.928512,337,24896.633859
503.706404,494,24925.171087
398.334149,444,24951.653106
326.665748,613,24986.204226
899.464386,1000,25159.000761
590.720547,670,25195.213363
264.91646,341,25216.38712
397.967719,618,25250.484899
370.61753,351,25272.169555
897.42514,733,25314.8946
269.791184,445,25340.37135
391.864648,757,25382.044835
133.004198,293,25398.794256
923.62012,724,25438.870748
913.49551,758,25483.329831
926.587993,738,25525.992059
911.630515,865,25577.031713
967.489069,736,25618.870148
334.597471,664,25657.461966
152.982379,647,25802.221046
894.850953,792,25847.887741
207.921629,405,25872.117373
935.94824,737,25913.817866
368.675012,415,25938.071395
954.936617,654,25975.61517
885.47296,851,26023.352009
971.048639,756,26065.679634
81.030381,101,26071.977687
372.246074,1000,26125.326236
238.233406,491,26153.198729
374.104182,552,26182.05269
101.992866,233,26196.503969
969.426696,929,26251.139377
931.474046,735,26294.635894
989.460646,786,26339.787715
189.316607,1000,26517.31106
273.102499,362,26538.600392
1011.498485,728,26580.563754
952.623294,773,26624.785886
916.126616,663,26663.746876
940.377729,672,26705.071205
980.628552,776,26749.065216
933.876755,732,26792.652668
965.864996,722,26833.638287
945.687185,636,26870.464662
33.348024,101,26875.704279
880.740995,659,26914.53104
322.710284,374,26934.318772
873.650464,637,26970.653498
331.894806,486,26998.666226
947.934768,782,27042.330848
166.884407,559,27163.662234
315.582988,537,27193.188653
896.194883,700,27234.468938
352.454456,416,27258.972385
815.913706,636,27296.339633
290.496302,377,27318.4302
989.268233,616,27354.347878
972.37354,688,27393.890091
970.278887,643,27431.274806
842.943807,667,27468.700134
242.737905,376,27490.169472
394.622844,445,27515.277061
952.942921,636,27551.711726
945.726274,712,27593.301259
811.493337,600,27630.099343
973.768069,716,27671.46017
909.270523,640,27708.704991
-7.893939,377,27816.589593
924.343012,646,27853.101484
953.506626,646,27890.272469
949.789657,678,27929.710287
1040.439227,740,27971.861164
922.212804,847,28020.446997
325.30503,391,28040.867039
850.456904,710,28083.717329
868.876615,679,28120.7843
884.96998,661,28160.322296
844.338932,653,28198.507342
319.323031,326,28217.880287
904.876565,672,28256.06266
975.934037,646,28293.025686
960.828336,723,28334.695497
1001.99167,582,28367.876534
-19.548828,438,28491.720079
805.812147,556,28524.010124
26.562196,293,28540.019523
891.699336,605,28575.372151
934.007719,712,28614.511624
218.24756,368,28636.404772
871.096457,628,28673.631171
852.314763,600,28708.999098
941.285232,632,28746.49519
906.290225,715,28788.161399
906.696335,702,28828.777262
321.606058,354,28850.588442
947.800379,533,28881.527435
961.058944,563,28914.01665
873.236815,735,28955.088297
55.060266,103,28960.503592
896.771834,635,28996.206413
869.660937,567,29029.470468
564.904299,721,29181.503702
871.159552,655,29218.989905
888.078185,672,29258.300334
320.881068,374,29281.236864
1048.537056,813,29325.920593
562.362749,573,29357.470996
546.991936,474,29385.282981
951.729374,715,29424.911892
382.627178,346,29444.563367
945.76744,694,29483.821371
589.711595,620,29519.996363
442.07102,410,29543.364674
48.134336,271,29560.007393
940.787389,655,29597.856207
1001.320356,688,29636.807388
968.306357,665,29675.826481
214.259827,354,29696.550092
791.740037,606,29731.297953
-5.430765,405,29864.803836
936.736913,821,29912.609788
992.661668,704,29953.143874
339.037402,869,30001.580992
941.19886,664,30039.08558
867.338092,679,30077.743225
893.025607,647,30114.68925
903.477345,618,30149.943002
167.525324,397,30172.867619
924.228332,785,30214.535038
833.637863,674,30252.309476
221.30133,591,30286.222111
911.876633,703,30326.889633
851.365159,638,30364.803363
867.394983,669,30403.155769
59.72195,225,30416.095207
868.12283,796,30564.083024
865.549827,592,30598.456711
875.611358,671,30637.116767
851.803514,585,30670.571573
955.492052,597,30706.253088
889.511887,661,30746.381643
828.138534,596,30780.385746
887.731457,618,30817.560223
864.174435,578,30850.802298
914.156493,787,30896.008273
933.855586,613,30930.557771
730.964589,508,30960.781003
359.58362,672,30998.655318
354.586409,1000,31054.071906
926.513676,724,31095.102356
224.883803,413,31206.896909
180.68239,461,31235.090384
342.420851,346,31255.214321
149.722481,518,31285.250523
842.483685,543,31316.69307
346.253473,402,31340.283236
867.006575,551,31372.735813
239.848131,378,31394.259605
767.623702,679,31434.059205
308.132405,400,31456.419024
-24.80914,141,31463.764795
-24.49913,197,31475.604166
859.563209,892,31527.193809
118.247016,244,31541.62733
84.742023,1000,31597.236208
820.65222,534,31628.921793
283.088156,397,31649.525612
108.070781,230,31662.750546
157.359803,377,31684.237356
832.801074,544,31714.668549
610.052218,620,31750.673343
194.178741,1000,31901.014917
446.900029,686,31939.513381
949.630803,735,31981.464441
368.005333,339,32000.631515
313.422336,1000,32058.2379
963.192981,680,32096.180644
456.49188,550,32128.434503
882.011912,608,32163.961738
866.882675,538,32195.382273
902.991425,502,32225.474853
901.234807,575,32258.431406
920.355452,590,32293.016952
892.385133,519,32322.83001
856.040931,544,32355.0543
40.694883,107,32360.31047
889.145674,657,32397.46311
916.537996,492,32426.857411
882.898013,719,32537.048989
930.349837,700,32577.838921
305.668163,344,32599.081026
342.366359,290,32614.146012
292.043758,308,32631.83004
927.901328,598,32665.563325
879.503223,562,32698.84897
224.795553,273,32714.301963
246.737629,488,32742.864993
840.619201,532,32773.256938
344.024375,461,32801.719567
26.346812,96,32806.862884
723.371323,499,32836.367873
514.301197,620,32871.498431
404.6809,460,32897.016766
879.165033,685,32935.804322
805.257036,543,32968.038271
913.552249,473,32994.641933
894.183748,566,33028.186845
216.790892,465,33053.930564
289.985389,349,33075.268915
893.852222,652,33213.256568
868.932023,577,33245.759191
21.251551,91,33252.263492
951.930908,606,33286.813355
971.901659,670,33323.49705
649.779681,594,33359.809331
932.046453,704,33400.465233
363.544318,413,33422.528129
45.700965,101,33429.281965
694.637018,678,33467.175586
959.500209,595,33503.788105
216.084365,260,33519.040101
870.169774,584,33552.740741
940.600024,729,33595.352032
346.586819,1000,33652.886913
894.813159,615,33687.852793
44.662106,74,33693.963113
654.079712,682,33733.469435
368.601745,588,33857.321983
778.299475,615,33894.966941
293.913781,336,33913.813849
363.422919,1000,33969.48127
338.359249,462,33996.415272
851.840513,668,34036.908041
872.158974,619,34072.465237
909.622904,501,34102.938194
120.447281,168,34113.026066
855.290111,544,34144.327602
891.506812,610,34179.015081
253.765215,272,34195.228503
233.754392,354,34215.808492
808.031339,501,34245.983782
95.214551,63,34249.977608
401.75569,377,34271.207775
408.884546,370,34292.822905
913.953208,536,34322.778484
-7.871524,114,34330.252405
849.585044,684,34371.133969
810.573927,488,34399.499449
837.098716,504,34427.887494
137.443622,401,34539.044657
438.770027,361,34559.151108
809.673528,626,34596.182496
585.610744,594,34630.877574
270.644752,329,34651.650223
416.079168,1000,34706.008924
310.669495,344,34727.451628
884.813301,482,34755.725899
235.751032,307,34774.299582
-4.186435,63,34778.323231
300.394754,405,34800.688654
179.767896,334,34819.498691
887.313338,692,34859.734367
253.463642,245,34873.690388
413.399687,418,34898.453214
911.529718,510,34928.947498
446.011667,434,34952.709987
705.824544,615,34988.076973
161.746767,250,35002.35841
886.995569,567,35036.516275
292.30102,306,35052.479008
354.112724,340,35073.678931
220.388904,298,35089.880032
11.70908,373,35188.781015
840.281796,517,35218.63502
555.71415,505,35247.556486
841.340677,589,35281.360009
350.608134,426,35306.528457
751.776632,473,35334.608628
449.003371,476,35362.911212
588.796126,503,35391.799833
885.747094,506,35421.107674
710.246251,568,35454.053816
256.106125,224,35466.405315
393.387818,365,35488.48584
278.335852,327,35507.649595
854.226365,508,35538.288301
523.424615,495,35567.176537
254.614838,289,35584.387437
863.488139,576,35619.209059
347.010523,1000,35676.270342
923.652006,472,35703.805137
838.017868,578,35737.980935
535.154749,525,35838.690064
738.550464,517,35869.28702
390.417249,452,35895.456382
779.165555,422,35921.202538
862.32416,472,35948.031615
402.108754,407,35971.948499
754.807271,435,35998.184447
293.922299,213,36010.222255
832.810857,552,36041.382362
945.072448,632,36077.47437
910.207822,556,36110.216346
460.252246,288,36126.743484
785.596051,640,36164.734776
830.40609,673,36201.396891
345.039157,241,36216.533092
924.317535,505,36245.973689
398.843171,349,36265.537528
844.208479,454,36292.641009
927.273616,564,36326.237858
811.488544,614,36362.887066
455.987561,440,36388.820382
444.923923,735,36519.605381
809.504414,480,36548.312141
783.049914,463,36575.627881
220.350449,333,36594.539727
325.80699,251,36609.359393
826.717888,471,36637.398158
838.260615,491,36665.714533
900.841006,873,36715.840984
894.065193,525,36746.065725
803.698647,451,36773.049214
151.508611,200,36783.477564
779.612078,507,36812.994808
871.129363,592,36848.246882
759.94759,631,36886.372789
859.527483,535,36917.311996
796.286916,579,36951.716931
875.453824,570,36984.285834
773.562958,375,37005.958933
309.762466,267,37022.205223
350.044546,329,37041.051663
263.829502,424,37065.655598
404.403467,536,37157.183811
847.771015,511,37188.748275
883.777001,626,37226.364899
198.10558,272,37242.127596
319.204386,259,37259.125364
736.824947,530,37290.729728
75.157411,87,37295.812245
709.570492,1000,37352.607478
320.365703,285,37368.935976
783.224206,471,37397.468676
276.196119,268,37412.905967
357.303171,348,37431.650813
841.768863,534,37463.671061
270.057562,223,37475.942139
200.035892,303,37494.256327
333.000298,896,37542.96904
833.845695,457,37569.914596
256.782208,267,37585.681305
868.771729,631,37622.270532
816.615024,515,37652.241053
323.854437,217,37664.922057
901.567646,623,37702.389605
960.460391,529,37733.1726
868.322288,959,37885.443755
273.491182,461,37912.813334
847.025467,695,37952.197128
154.943514,236,37966.896529
686.958268,374,37990.397475
782.332962,486,38020.68286
348.218422,215,38032.492254
284.241741,1000,38088.333046
750.916883,476,38116.972826
727.001564,520,38148.077315
284.716991,277,38163.993057
811.508154,491,38192.374759
882.48152,554,38224.578272
333.335014,244,38238.508337
878.273066,539,38269.19286
783.400892,446,38296.331032
275.92837,419,38321.887913
207.319222,142,38329.958925
791.94835,518,38360.56141
